"index","Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
613,"Medicare Clinic",1,0,1,0,"","","No. 9, Ground Floor, Jalan Villa Tanjung, Villa Tanjung, 12300 Butterworth, Pulau Pinang","","Pulau Pinang"
614,"Asp Medical Clinic
Nationalinstruments (Malaysia) Sdn. Bhd.",1,0,1,0,"","","No. 8, Lebuh Batu Maung, 11960 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
615,"Mdlz Asp Medical Clinic",1,0,1,0,"","","Mondelez Malaysia Sdn. Bhd. 2638 Jln Perusahaan, Kaw Perusahaan Perai, 13600 Perai, Pulau Pinang","","Pulau Pinang"
616,"Asp Medical Clinic",1,0,1,0,"","","B Braun Medical Industries Sdn Bhd, Bayan Lepas Free Industrial Zone, 11900 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
617,"Asp Medical Clinic",1,0,1,0,"","","Dell Asia Pacific Sdn., Plot 76, Mukim 11, Bukit Tengah Industrial Park, 14000 Bukit Mertajam, Pulau Pinang","","Pulau Pinang"
618,"Jabil Plant 1 Clinic",1,0,1,0,"","","(Ground Floor) Jabil Circuit Sdn. Bhd., 56, Hilir Sungai Keluang 1, Taman Perindustrian Bayan Lepas, 11900 Pulau Pinang","","Pulau Pinang"
619,"Klinik Team Medic",1,0,1,0,"","","19, Lintang Merak, Sungai Dua, Gelugor, 11700 Georgetown, Pulau Pinang","","Pulau Pinang"
621,"O2 Klinik",1,0,1,0,"","","28-G-1, The Bayu, Jalan Tanjung Tokong, 10470 Tanjung Tokong, Pulau Pinang","","Pulau Pinang"
622,"Klinik Zhulian",1,0,1,0,"","","Plot 42, Bayan Lepas Industrial Estate, Phase Iv, 11900 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
623,"Klinik Jaaya",1,0,1,0,"","","No. 40, Jalan Jawi Indah, Taman Jawi Indah, 14200 Sungai Jawi, Pulau Pinang","","Pulau Pinang"
624,"Keysight In-House Clinic",1,0,1,0,"","","Keysight Technologies Malaysia Sdn. Bhd., 17 Jalan Kampung Jawa, Taman Perindustrian Bayan Lepas (Phase 3), 11900 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
625,"Asp Medical Clinic",1,0,1,0,"","","Dell Asia Pasific Sdn, Plot P27, Free Industrial Zone Phase Iv, 11900 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
626,"Klinik Bersatu 24 Jam",1,0,1,0,"","","72-1-5, Jalan Teluk Kumbar, Mk 6, 11920 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
627,"Poliklinik Kuan",1,0,1,0,"","","21, Jalan Gan Chai Leng, Taman Chai Leng, 13700 Perai, Pulau Pinang","","Pulau Pinang"
628,"Klinik Bukit Jambul",1,0,1,0,"","","26 (Ground Floor), Jalan Tun Dr Awang, 11900 Bayan Baru, Pulau Pinang","","Pulau Pinang"
629,"Poliklinik Sharma",1,0,1,0,"","","2-G, Jalan Tanjung Bungah, 11200 Tanjung Bungah, Pulau Pinang","","Pulau Pinang"
630,"O2 Klinik Heritage",1,0,1,0,"","","148 (Ground Floor), Jalan Macalister, 10400 Georgetown, Pulau Pinang","","Pulau Pinang"
631,"Poliklinik Seri Indah",1,0,1,0,"","","No. 16-G, Jalan Permatang Damar Laut, 11950 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
633,"Poliklinik Pan-Medic",1,0,1,0,"","","Krystal Point, Block B, 303-01-03 & 303-01-04, Jalan Sultan Azlan Shah, 11900 Sg. Nibong, Pulau Pinang","","Pulau Pinang"
634,"Klinik Keluarga Caw. Kuala Muda",1,0,1,0,"","","Kaw. 1-20, Lot Kedai Desa Kuala Muda, Taman Desa Kuala Muda, 13100 Penaga, Pulau Pinang","","Pulau Pinang"
636,"Klinik Singapore",1,0,1,0,"","","71-F, Jalan Terengganu, 10460 Georgetown, Pulau Pinang","","Pulau Pinang"
637,"U.N.I Klinik",1,0,1,0,"","","No 35, Lorong Bertam Indah 4/9, 13200 Kepala Batas, Pulau Pinang","","Pulau Pinang"
638,"Klinik Keluarga Caw. Bandar Putera Bertam",1,0,1,0,"","","55 (B), Persiaran Seksyen 4/7, Bandar Putera Bertam, 13200 Kepala Batas, Pulau Pinang","","Pulau Pinang"
639,"O2 Klinik",1,0,1,0,"","","6880 (Ground Floor), Jalan Raja Uda, 12300 Butterworth, Pulau Pinang","","Pulau Pinang"
640,"Klinik Singapore",1,0,1,0,"","","12, Jalan Sungai Nibong, Bandar Bayan Baru, 11950 Pulau Pinang","","Pulau Pinang"
641,"Klinik Putra",1,0,1,0,"","","No. 2, Ground Floor, Lorong Bertam Indah 12, Taman Bertam Indah, 13200 Kepala Batas, Pulau Pinang","","Pulau Pinang"
642,"Klinik Ferringhi",1,0,1,0,"","","46-B, Batu Ferringhi,11100 Georgetown, Pulau Pinang","","Pulau Pinang"
643,"Poliklinik Pan-Medic (Sungai Ara)",1,0,1,0,"","","2F Paras 1, Tingkat Kenari, Desaria, 11900 Sungai Ara, Pulau Pinang
Self-Declaration Tidak Valid Mulai 10 Jun 2","","Pulau Pinang"
645,"Klinik Perubatan The Pearl",1,0,1,0,"","","99, Tingkat Bawah, Lebuh King, 10200 Georgetown, Pulau Pinang","","Pulau Pinang"
646,"Poliklinik Pan-Medic",1,0,1,0,"","","35, Lebuhraya Batu Maung, 11960 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
647,"O2 Klinik",1,0,1,0,"","","29-1-10, Jalan Paya Terubong, 11900 Bayan Lepas, Pulau Pinang","","Pulau Pinang"
648,"O2 Klinik",1,0,1,0,"","","110-1A-25, Summerton Complex, Persiaran Bayan Indah, Bayan Lepas, 11900 Pulau Pinang","","Pulau Pinang"
649,"Poliklinik Valdor",1,0,1,0,"","","F-04-33, Lot 1226 Jalan Serunai, Kawasan Perindustrian Valdor, 14200 Sungai Jawi, Pulau Pinang","","Pulau Pinang"
650,"Poliklinik Teng",1,0,1,0,"","","98-G-25, Prima Tanjung, Bandar Tanjung Tokong, Jalan Fettes, 11200 Tanjung Tokong, Pulau Pinang","","Pulau Pinang"
651,"Klinik Joe Fernandez",1,0,1,0,"","","No.697, Jalan Duku, Taman Duku, 14100 Juru, Pulau Pinang","","Pulau Pinang"
652,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","16, Ground Floor, Jalan Sena Jaya, Taman Sena Jaya, 13200 Kepala Batas, Pulau Pinang","","Pulau Pinang"
653,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 8, Jalan Dagangan 8, Pusat Bandar Bertam Perdana, 13200 Kepala Batas, Pulau Pinang","","Pulau Pinang"
654,"Qualitas Health Klinik Syed Alwi Dan Chandran",1,0,1,0,"","","Ground Floor & 1St Floor, 6466, Jalan Kampung Gajah, 12200 Butterworth, Pulau Pinang","","Pulau Pinang"
655,"Poliklinik Mentari",1,0,1,0,"","","8, Jalan Perniagaan Tambun Permai Pusat Perniagaan Tambun Permai 14100 Simpang Ampat, Pulai Pinang","","Pulau Pinang"
656,"Klinik Shri Sam",1,0,1,0,"","","No 4, Jalan Besar, Taman Gamelan, 14200 Sungai Bakap, Pulau Pinang","","Pulau Pinang"
657,"Klinik & Surgeri Medivici",1,0,1,0,"","","15-G, Persiaran Seri Impian, Pusat Perniagaan Mahkota Impian, 14000 Bukit Mertajam, Pulau Pinang","","Pulau Pinang"
658,"Pluxhealth Clinic 24 Jam",1,0,1,0,"","","No 58-G, Jalan Vervea 13, Vervea, Bandar Cassia, Mukim 13, Seberang Perai Selatan, 14110 Pulau Pinang","","Pulau Pinang"
659,"Klinik Vitality Care",1,0,1,0,"","","G-2358, Jalan Permai Utama 1, Pusat Perniagaan Permai Utama, 14000 Bukit Mertajam, Pulau Pinang","","Pulau Pinang"
660,"Poliklinik Pan-Medic (Sungai Ara)",1,0,1,0,"","","2F Paras 1, Tingkat Kenari, Desaria, 11900 Sungai Ara, Pulau Pinang","","Pulau Pinang"
661,"Medicare Clinic Tambun",1,0,1,0,"","","21, Ground Floor, Lorong Bagan Tambun, Taman Bagan Tambun, 14100 Simpang Ampat, Pulau Pinang","","Pulau Pinang"
662,"Poliklinik Pan-Medic",1,0,1,0,"","","51-A, Lintang Angsana, 11500 Bandar Baru Ayer Itam, Pulau Pinang","","Pulau Pinang"
663,"Bp Diagnostik",1,0,1,0,"","","178 & 180, Jalan Kota, 34000 Taiping, Perak","","Perak"
664,"Kliniksafiya(Cawangan Kemunting)",1,0,1,0,"","","No. 234 & 236, Jalan Kamunting, 34600 Taiping, Perak","","Perak"
666,"U Care Klinik",1,0,1,0,"","","No 5, Jalan Wawasan 1, Taman Wawasan Jaya, 34200 Parit Buntar, Perak","","Perak"
668,"Klinik Manalan",1,0,1,0,"","","725 Jalan Kuala Kangsar, Taman Tasek Jaya, 31400 Ipoh, Perak","","Perak"
670,"Bp Diagnostik",1,0,1,0,"","","No. 11 & 13, (Ground Floor), Jalan Wawasan 1, Taman Wawasan Jaya, 34200 Parit Buntar, Perak","","Perak"
671,"Poliklinik Prushothaman",1,0,1,0,"","","No 7, Persiaran Muhibbah Jaya 1, Taman Muhibbah Jaya, 31100 Sungai Siput, Perak","","Perak"
672,"Meru Clinic",1,0,1,0,"","","18, Jalan Jelapang 2, Jelapang Square, 30020 Ipoh, Perak","","Perak"
673,"Bp Diagnostik",1,0,1,0,"","","6 (Ground And First Floor), Jalan Kranji, 31900 Kampar, Perak","","Perak"
674,"Bp Diagnostik",1,0,1,0,"","","Lot 287 & 288 (Ground Floor), Lot Kosong, Jalan Lumut, 32000 Sitiawan, Perak","","Perak"
675,"Bp Diagnostik",1,0,1,0,"","","46, Jalan Besar, 35900 Tanjung Malim, Perak","","Perak"
676,"Klinik Raju",1,0,1,0,"","","No 48, Laluan Tawas Damai, Anjung Tawas Impiana, Jalan Kuala Kangsar, 30010 Ipoh, Perak","","Perak"
678,"Klinikpmcsdn.Bhd. Cawangan Silibin",1,0,1,0,"","","285, Jalan Silibin, Taman Alkaff, 30100 Ipoh, Perak","","Perak"
679,"Klinik Langkap Medicina",1,0,1,0,"","","No 11 & 13 Tingkat Bawah, Lorong Intan 1, Taman Intan Jaya 1, 36700 Langkap, Perak","","Perak"
681,"Mediklinik Menglembu",1,0,1,0,"","","16, Jalan Pike, 31450 Ipoh, Perak","","Perak"
682,"Poliklinik Chong",1,0,1,0,"","","No. 264, Jalan Bercham, Medan Bercham, 31400 Ipoh, Perak","","Perak"
683,"Poliklinik Samudera Sitiawan",1,0,1,0,"","","No.12, Taman Sitiawan Maju 2, 32000 Sitiawan, Perak","","Perak"
684,"Qualitas Health Klinik Rama",1,0,1,0,"","","43, Jalan Balai, 31900 Kampar, Perak","","Perak"
685,"Klinik P.M.C. (Prime Medical Centre)",1,0,1,0,"","","No. 8, Jalan Balai, 31900 Kampar, Perak","","Perak"
686,"Asp Medical Clinic",1,0,1,0,"","","Mafiro Sdn Bhd, Ground Floor, 5257-5266, Jalan Perusahaan 3, Kawasan Perusahaan Kamunting, 34600 Taiping, Perak","","Perak"
687,"Klinik Mediklinik Menglembu (Kampar) 18 Jam",1,0,1,0,"","","2226, Jalan Batu Karang, Taman Bandar Baru, 319000 Kampar, Perak","","Perak"
688,"Klinik Mycare",1,0,1,0,"","","No. 391 (Ground Floor), Lebuh Bercham Selatan, Taman Seri Bercham, 31400 Ipoh, Perak","","Perak"
690,"Saw Medical Clinic",1,0,1,0,"","","259, Jalan Bercham, Taman Desa Kencana, 31400, Ipoh, Perak","","Perak"
691,"Klinik Lagenda",1,0,1,0,"","","No. 5, Tingkat Bawah, Lorong Lagenda 8, Medaniaga Lagenda, 36400 Hutan Melintang, Perak","","Perak"
692,"Klinik Tin City",1,0,1,0,"","","No. 11 & 13, Jalan Pusat Perniagaan Falim 2, Pusat Perniagaan Falim, 30200 Ipoh, Perak","","Perak"
693,"Klinik Polycare 24Jam",1,0,1,0,"","","No 7, (Ground Floor), Lorong Ria, 34200 Parit Buntar, Perak","","Perak"
694,"Klinik Mediwave",1,0,1,0,"","","No. 7, Jalan Jelapang Square, 30020 Jelapang, Perak","","Perak"
695,"Klinik Jerry",1,0,1,0,"","","No. 27, Persiaran Sengat Baru 2, Taman Bersatu, Simpang Pulai, Ipoh, 31300 Perak","","Perak"
696,"Klinik Mediwave Lahat",1,0,1,0,"","","No. 1, Lahat Mines Resort, 31500 Lahat, Perak","","Perak"
697,"Klinik Dr Fariza",1,0,1,0,"","","98, Jalan Wawasan Dagang 1, Bandar Behrang 2020, 35900 Tanjung Malim, Perak","","Perak"
698,"Klinik Pantai Medic",1,0,1,0,"","","No. 9A, Jalan Beasr Pantai Remis, 34900 Pantai Remis, Perak","","Perak"
699,"Mediclinic Sinaran",1,0,1,0,"","","392 Lorong 1, Taman Sejati 2, 32000 Sitiawan, Perak","","Perak"
700,"Klinik Anda 24 Jam",1,0,1,0,"","","No 27, Pt 7090, Jalan Mahsuri, Taman Perwira 2, 35800 Slim River, Perak","","Perak"
701,"Klinik Tweedie",1,0,1,0,"","","No. 20, Jalan Ipoh, 31100 Sungai Siput, Perak","","Perak"
702,"Klinik Pmc Sdn Bhd",1,0,1,0,"","","47, Jalan Tun Sambanthan, 30000 Ipoh, Perak","","Perak"
703,"Klinik Pmc Sdn. Bhd. Cawangan Kampar",1,0,1,0,"","","41, Laluan Batu Sinar 2, Kampar Sentral, 31900 Kampar, Perak","","Perak"
704,"Klinik Pmc Sdn. Bhd. Cawangan Batu Gajah",1,0,1,0,"","","No. 1 Jalan Kemajuan, 31000 Batu Gajah, Perak","","Perak"
705,"Klinik Keluargaku",1,0,1,0,"","","D-6, Fasa 1C1, 32040 Seri Manjung, Perak","","Perak"
706,"Klinik Medijaya",1,0,1,0,"","","21 Medan Stesen 19/9, Stesen 18, 31650 Ipoh, Perak","","Perak"
707,"Poliklinik Dan Surgeri Dr. Anan M.D",1,0,1,0,"","","No. 24, Ground Floor, Persiaran Kuala Kangsar 1, Taman Wing Onn, 30010 Ipoh, Perak","","Perak"
708,"Mediklinik Union",1,0,1,0,"","","No 2-A-G, Lorong Lagenda 1, Medaniaga Lagenda, 36400 Hutan Melintang, Perak","","Perak"
709,"Klinik Vmedic",1,0,1,0,"","","No 18 (Ground Floor), Jalan Lekir Maju 1, Taman Lekir Maju, 32000 Sitiawan, Perak","","Perak"
710,"Klinik Redza",1,0,1,0,"","","No 32, Persiaran Sibc 2, Seri Iskandar Business Centre, 32610 Seri Iskandar, Perak","","Perak"
711,"Teleflex Clinic",1,0,1,0,"","","Ground Floor, Teleflex Medical Sdn. Bhd., Lot No Pt 2577, Jalan Perusahaan 4, Kamunting Industrial Estate, 34600 Kamunting, Perak","","Perak"
712,"Klinik Bhajan",1,0,1,0,"","","18, Laluan Medan Rapat, Gunung Rapat, 31350 Ipoh, Perak","","Perak"
713,"Klinik Jannah",1,0,1,0,"","","No 86, Tingkat Bawah, Jalan Baldwin 3, Jalan Pusat Perniagaan Baldwin, 35000 Tapah, Perak","","Perak"
714,"Poliklinik Dr Azhar & Rakan-Rakan",1,0,1,0,"","","No. 510, Persiaran Sm 2B/23, Fasa 2B, 32040 Seri Manjung, Perak","","Perak"
715,"Klinik Suppayah",1,0,1,0,"","","No. 5, Jalan Satu, Taman Chong Kwee, 31250 Tanjung Rambutan, Perak","","Perak"
716,"Poliklinik Dr. Rasi",1,0,1,0,"","","No. 63 (Bawah), Jalan Mewah Aman 1, Taman Mewah Aman, 32000 Sitiawan, Perak","","Perak"
717,"Klinik Bintang",1,0,1,0,"","","No 2479, Taman Samudera, 32040 Sri Manjung, Perak","","Perak"
718,"Klinik Medik Jaya",1,0,1,0,"","","No 3, Jalan 14A, Bandar Baru Sri Klebang, 31200 Chemor, Perak","","Perak"
719,"De'Botani Clinic",1,0,1,0,"","","12, Palma A/1 Seri Palma, Bandar Seri Botani, 31350 Ipoh, Perak","","Perak"
720,"Klinik Langkap 18 Jam",1,0,1,0,"","","35, Ground Floor, Pekan Langkap, 36700 Langkap, Perak","","Perak"
721,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 8, Tingkat Bawah, Pt 1970 Taman Slim Indah, 35800 Slim River, Perak","","Perak"
722,"Klinik Low Kampar 18 Jam",1,0,1,0,"","","No. 2, Jalan Idris, 31900 Kampar,, Perak","","Perak"
723,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No.3 Jalan Medan Makmur Jaya 1, 34900 Pantai Remis, Perak","","Perak"
724,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No.12 (Tingkat Bawah) Jalan Satu, Taman Sri Iskandar Bistari, 32600 Bandar Seri Iskandar, Perak","","Perak"
725,"Klinik As-Salam",1,0,1,0,"","","No. 23, Jalan Meru Bestari A2, Medan Meru Bestari, 30020 Ipoh, Perak","","Perak"
726,"Klinik Mediviron 23 Jam",1,0,1,0,"","","No. 39, Medan Mahkota, Jalan Pasar, 36000 Teluk Intan, Perak","","Perak"
727,"Klinik Mutiara",1,0,1,0,"","","No. 69, Jalan Industri 1, Taman Perindustrian Anson, 36000 Teluk Intan, Perak","","Perak"
728,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 5, Bangunan Arked Mara, Jalan Alang Iskandar, 33400 Lenggong, Perak","","Perak"
729,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 192, Jalan Tun Saban, 33300 Gerik, Perak","","Perak"
730,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 5, Taman Kawan, 35500 Bidor, Perak","","Perak"
731,"Klinik Ar Raudah Damai",1,0,1,0,"","","Lot 152 Tingkat Bawah, Jalan Iskandar, 33100 Pengkalan Hulu, Perak","","Perak"
732,"Klinik Nurul Huda",1,0,1,0,"","","No. 3-A, Lorong 1, Taman Mewah, Jalan Maharajalela, 36000 Teluk Intan, Perak","","Perak"
733,"Klinik Maxwell",1,0,1,0,"","","12, Persiaran Lavender, Taman Lavender, 33000 Kuala Kangsar, Perak","","Perak"
734,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 6, Kampung Tersusun Batu 3, Jalan Tapah, 35400 Tapah, Perak","","Perak"
735,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 18, Lorong 1, Taman Mesra, 36400 Hutan Melintang, Perak","","Perak"
736,"Poliklinik Dr. Azhar & Rakan-Rakan",1,0,1,0,"","","No. 13, Hala Taman Meru 13, Taman Meru 2B, 30020 Ipoh, Perak","","Perak"
737,"Klinik Palani",1,0,1,0,"","","158, Jalan Kuala Kangsar, 30010 Ipoh, Perak","","Perak"
738,"Klinik Vijay",1,0,1,0,"","","14, Jalan Sepakat, Pusat Bandar Bagan Serai, 34300, Bagan Serai, Perak","","Perak"
739,"Klinik Metrocare 24 Jam",1,0,1,0,"","","No 25 (Ground Floor), Jhalan Taiping, Taman Parit Buntar, 34200 Parit Buntar, Perak","","Perak"
740,"Poliklinik Syifa & Surgeri",1,0,1,0,"","","No. 4, Jalan Hg 1, Taman Happy, 35900 Tanjung Malim, Perak","","Perak"
741,"Annura Clinic Medical & Surgery",1,0,1,0,"","","No. 58, Tingkat Bawah, Persiaran Putra, Taman Putra Utama, 01000, Kangar, Perlis","","Perlis"
742,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 18, Tingkat Bawah Persiaran Putra, Taman Putra Utama, 01000 Kangar, Perlis","","Perlis"
743,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 11, Jalan Besar, 02100 Padang Besar, Perlis","","Perlis"
744,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 3, Kompleks Perniagaan Utara Jejawi, Persiaran Utara, 02600 Arau, Perlis","","Perlis"
745,"Klinik Genesis",1,0,1,0,"","","No 4 Ss19/6, 47500 Subang Jaya, Selangor","","Selangor"
746,"Klinik Sp Care",1,0,1,0,"","","2A-1-7 & 2A-1-8, Jalan Rawang Mutiara 3, Rawang Mutiara Business Centre 2, 48000 Rawang, Selangor","","Selangor"
747,"Klinik Mediviron",1,0,1,0,"","","No. 66 & 68, Jalan Puteri 5/1, Bandar Puteri, 47100 Puchong, Selangor","","Selangor"
749,"Klinik Menara",1,0,1,0,"","","No. 10, Jalan Pelapik C U8/C Seksyen U8, Bukit Jelutong 40150 Shah Alam, Selangor","","Selangor"
751,"Klinik Lingam",1,0,1,0,"","","No. 5, Main Road, Taman Dengkil, 43800 Dengkil, Selangor","","Selangor"
752,"Klinik Alam Medic",1,0,1,0,"","","No 13, (Ground Floor), Jalan Pelapik B U8/B, Bukit Jelutong, 40150 Shah Alam, Selangor","","Selangor"
753,"Klinik Dan Surgeri Putra",1,0,1,0,"","","26, Jalan Bunga Tanjung 8, Taman Putra, 68000 Ampang, Selangor","","Selangor"
755,"Menara Medical Clinic",1,0,1,0,"","","Lot No Mtba 05, Arrival Level (Level 3), Main Terminal Building, Klia, 64000 Sepang, Selangor","","Selangor"
756,"Poliklinikdansurgeri Omega - Care",1,0,1,0,"","","148B, Jalan Chan Ah Choo, Pandamaran, 42000 Pelabuhan Klang, Selangor","","Selangor"
758,"Klinik Andalusia Rawang",1,0,1,0,"","","No B23A-G Jalan Reef ½, Pusat Perniagaan Reef, 48000 Rawang, Selangor","","Selangor"
759,"Klinik Uzma",1,0,1,0,"","","31M-01 & 31N-01, Kelana Jaya, Jalan Ss6/12, 47301 Selangor","","Selangor"
760,"Klinik Qualitas Health Sv Care Clinic",1,0,1,0,"","","No. 2-G, Nadayu Square, Nadayu 99, Cyber 9, 63000 Cyberjaya, Selangor","","Selangor"
761,"Klinik Medic-Plus",1,0,1,0,"","","No. 63, Jalan Utama 2/1, Taman Perindustrian Puchong Utama, 47100 Puchong Selangor","","Selangor"
762,"Klinik Alarra",1,0,1,0,"","","No 24, Jalan Sri Qaseh Permai, Desa Sri Qaseh, 43900 Sepang, Selangor","","Selangor"
763,"Klinik As-Salam",1,0,1,0,"","","No. 69 & 71, Jalan 7/7C Seksyen 7, Bandar Baru Bangi, 43650 Bangi, Selangor","","Selangor"
765,"Klinik As-Salam",1,0,1,0,"","","No. 70 (Ground Floor), Jalan 7/7 A, Seksyen 7, 43650 Bandar Baru Bangi, Selangor","","Selangor"
766,"Poliklinik Kota Damansara",1,0,1,0,"","","No. 12, Jalan Kenyalang 11/3B, Seksyen 11, Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
768,"Klinik Gayana",1,0,1,0,"","","Lot A-3A-1, Block A, Setiawalk Persiaran Wawasan, Pusat Bandar Puchong, 47160 Puchong, Selangor","","Selangor"
770,"Poliklinikwirabaktisdn Bhd",1,0,1,0,"","","G-27 & 1-27, Jalan 8/35, Seri Bangi, Seksyen 8, 43650 Bandar Baru Bangi, Selangor","","Selangor"
771,"Poliklinik Damai",1,0,1,0,"","","No. 21 & No. 23, Jalan Kesuma 3/11, Bandar Tasik Kesuma, 43700 Beranang, Selangor","","Selangor"
772,"Klinik Rt Med",1,0,1,0,"","","Lot-12-G, Selayang 18, Persiaran 3, Bandar Baru Selayang, 68100 Batu Caves, Selangor","","Selangor"
774,"Klinik Sri Singam Sdn Bhd",1,0,1,0,"","","32, Jalan Besar, Sg. Pelek, 43950 Sepang, Selangor","","Selangor"
775,"Klinik Selva",1,0,1,0,"","","30G, Jalan Harmoni Indah 1, Taman Harmoni Indah, 43200 Balakong, Selangor","","Selangor"
776,"Klinik Central",1,0,1,0,"","","143G, Jalan Pju 1A/41B, Pusat Dagangan Nzx, Ara Jaya, 47301 Petaling Jaya, Selangor","","Selangor"
777,"Klinik Ng Dan Singh",1,0,1,0,"","","No. 21G, Jalan 1/4, Rawang Integrated Industrial Park, 48000 Rawang, Selangor","","Selangor"
779,"Klinik Kannan",1,0,1,0,"","","23, Jalan Tk 1/11B Taman Kinrara, Section 1, Batu 7½, Jalan Puchong, 47100 Puchong, Selangor","","Selangor"
780,"Klinik Najat",1,0,1,0,"","","Yg 11, Blok F, Jalan Plumbum Y7/Y, Pusat Komersial Seksyen 7, 40000 Shah Alam, Selangor","","Selangor"
781,"Poliklinik Cahaya",1,0,1,0,"","","17, Jalan Pandan Perdana 4/5, 55300 Pandan Perdana, Selangor","","Selangor"
782,"Poliklinik Penawar",1,0,1,0,"","","No 6, Batu 4, Lorong Samarenda 6, Kampung Jawa, Jalan Kebun, 41000 Klang, Selangor","","Selangor"
783,"Poliklinik Mediprima",1,0,1,0,"","","10-G, Jalan Dataran Cheras 1, Dataran Perniagaan Cheras,
43200 Balakong, Cheras, Selangor","","Selangor"
785,"Poliklinik Mediprima",1,0,1,0,"","","No. 29-G, Jalan Elektron D U16/D, E Boulevard Denai Alam, 41050 Shah Alam, Selangor","","Selangor"
787,"Klinik Ecosoul",1,0,1,0,"","","7, Jalan Setia Dagang Aj U13/Aj, 40170 Setia Alam, Selangor","","Selangor"
789,"Klinik Lembah Jaya",1,0,1,0,"","","No.15G & 15-1, Jalan Lj 1, Taman Industri Lembah Jaya, 68000 Ampang, Selangor","","Selangor"
790,"Klinik Medicentral",1,0,1,0,"","","No G-53A, Jalan Warisan Sentral 2, Kota Warisan, 43900 Bandar Baru Salak Tinggi, Selangor","","Selangor"
792,"Klinik Dr Suhaida",1,0,1,0,"","","No. 22A-G & 22A-1, Jalan Ppaj 1/1, Pusat Perdagangan Alam Jaya, 42300 Puncak Alam, Selangor","","Selangor"
793,"Poliklinik I-Care",1,0,1,0,"","","1, Jalan Samarinda 31/Ks7, Taman Maznah, 41000 Klang, Selangor","","Selangor"
795,"Klinik Mediviron",1,0,1,0,"","","No. 40, Jalan Congkak, Taman Alam Nyata 3, Seksyen 36, 41000 Shah Alam, Selangor","","Selangor"
797,"Qualitas Health Klinik & Surgeri Cheras Traders Square",1,0,1,0,"","","13-G (Gf) . Jalan Dataran Cheras 1, Dataran Perniagaan Cheras, 43200 Cheras, Selangor","","Selangor"
799,"Klinikmedivironsetia Taipan",1,0,1,0,"","","No.74-G, Jalan Setia Gemilang Bm U13/Bm, Setia, Taipan, Seksyen U13 40170 Setia Alam, Selangor","","Selangor"
801,"Poliklinik Zulkifli",1,0,1,0,"","","92, Jalan Sg. Buloh, Kg. Baru Subang, 40150 Shah Alam, Selangor","","Selangor"
803,"Klinik Tanjong Medik",1,0,1,0,"","","E-5-G, Jalan Serai Wangi, M16/M, Alam Avenue 2, Seksyen 16, 40200 Shah Alam, Selangor","","Selangor"
805,"Klinikmedivironkuala Selangor",1,0,1,0,"","","No. 12A, Jalan Bendahara 1A, Taman Bendahara, 45000 Kuala Selangor, Selangor","","Selangor"
806,"Klinikkeluargadan Surgeri",1,0,1,0,"","","B-G-21 & B-1-21, Pelangi Square Damansara, Pju 6, Persiaran Surian, 47800 Petaling Jaya, Selangor","","Selangor"
808,"Klinik Dharan",1,0,1,0,"","","10-G, Jalan Ara 2, Pusat Perdagangan Ara, Seksyen 5, 44300 Bandar Utama Batang Kali, Selangor","","Selangor"
809,"Klinik Oasis",1,0,1,0,"","","A-G-03, Blok A, Oasis Square, No. 2, Jalan Pju 1A/7A, Ara Damansara, Pju 1A, 47301 Petaling Jaya, Selangor","","Selangor"
810,"Poliklinik Shaik",1,0,1,0,"","","34-1 & 36-1, No. 8, Jalan Anggerik Vanilla Be 31/Be, Kota Kemuning 40460 Shah Alam, Selangor","","Selangor"
811,"Klinik Ikhlas",1,0,1,0,"","","No. 25 (Ground Floor), Jalan Bm 7/19, Seksyen 7, Bandar Bukit Mahkota, Bangi, 43000 Kajang, Selangor","","Selangor"
